NU_INSCRICAO,NU_NOTA_MT
a40bcb038126e8fcc18613587d349c451b17495e,635.1461165436076
9b19bbaedd6ecaef988bef930c5793119b19dc00,439.0308174652392
62d3a19afc54c1410e6e771ea29b909f8796cdcc,0.034681622544192166
d20057efa140f475a2ab2abe27411b82e8da0e5e,-0.006433234219840692
96e1a9ae54f3094c2837def24b35651fd65b7683,0.06441735138061437
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,417.9086812952693
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,469.961225114727
f97828327a4314a4678a907d32d289e43235a80f,-0.02062483289555071
46ef075a91ce3096159d24ef137e502955a2e92a,464.8525236232766
525cdb6a9a5f67818cf00847195ba88f8fe91978,-0.013297541892402766
0fd2ebb2cba41467a2f1f064879e27c14671db11,429.83236950950646
1a4a64788e42e62aebaf976e118e4312f271be20,589.8363804765144
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-0.01994979614667207
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,502.26784705128824
fb888df8e882e6c0d8422fbd16748fe087fba56a,0.034940580879089904
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,446.08597241317455
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,0.06085116257927112
d920d310fa85f5d607cddd3f366d1fb4901372da,502.27634817874764
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,411.26606847566717
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-0.035319506754493295
ba01e15e5a2f24d0dd9b724618655a329ad61213,462.5467195205189
dbeac2f05498472ec708163898309999efef03f2,314.71931926063627
31782322f561ad5f596f6ae148c8204fad23705f,-0.024376333127363793
bfd9561d59f723b856dbcc1ce674e11bba238a99,-0.010442731182269632
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,512.7036678866394
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,452.07776313934573
825b9a5eb0d8725082051b41e082aed01dc9be7e,409.32138145788014
67d77c90ad21e26bfc94677547f6910b01dc1d32,327.7252782612655
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-0.0059593939708021595
74271d115ce6ed32aa2aa834385200a606c62bce,321.1968928534946
6efd349903f7b391b6f920cc76de7b507258a8c9,364.8266816410041
e85ffa10d21d03b9b4e925b5808dde341be4a62e,0.03556177422405558
c0934de7b64b1ea909ce77c97580606e18936874,708.1181867339812
f81906feca10f1eeb5153e9f662a06040dc795c9,578.1883175407029
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,421.03955937155524
2ad02e38865830766bb87531dcb154852364eb39,512.5699622950127
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,0.05323134172476496
f986cc713f62755c8e4e47a388f9775fe2f46b40,374.9265398512142
143481c553f2f07d71a7b02d4364cf716eb213c3,538.5825055918322
7c2c0ca131808098924fa3305efe67029c95e527,516.1394549259109
862074b9b6dcb5e90476279725b9d0aa991f1e86,461.6361312591448
a5873b09206a34e65ff84c5d12d27998701220b4,322.0788368838748
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,408.91551674933976
cd532929efcd6be773ba62fc83c631a77eb24e94,661.4595141040222
64a70bc39c408304ecb8e572765315a3896ff833,390.7554615852209
5573caf7f47589820461e64565f85c11bf9f122b,422.4960959228736
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,571.008193021401
e7f989fad23aa525007003e7d1382ae56c9947f5,516.3956638029382
44b8f6f734d554fec0da2e60da8d27868798c802,434.8974391665067
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-0.00017907191666963258
34d6082a74330b3f5bc565fc573674afaa03f661,684.5360539969425
d25c087f96c3997d6328b953d4a710d27ef5838a,618.0188707729025
0e916480daf872f3cfd63c9decda513616804b6a,-0.02995479367437408
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-0.03320243289771947
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,557.7104299955405
e447d3f2d58677fd267d7a03f501ef642a1d4e06,313.417700360703
fbe1950b1a096572f21ea11345473fefcba6c84c,416.7598186285703
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,0.04399657509700654
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,391.69496591907654
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-0.015705482354860422
48bb95f95bf1597bd67366fb50610ada3df98863,404.87765196866036
51ae593280f360e68b5400abcbb0d37f1ecade71,733.291285166277
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,-0.025025242037708974
d306f972ccb66cdd4b336af47af14e1bf8240cec,0.04148075951006865
8a1a696322f3f7e0861982fbca06cdbb039832d9,0.0357959386733067
6058199e6bda1e0af51a1186b65ff76d4fe4035c,586.756872401615
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,440.3162894592787
31a4df5d818242efa0d50309c9bd5e503d3811fe,373.5319125626428
89c71043264315c4e0eea0f8775363a12dc82061,348.0754054905695
81d76646552b14b85adb5d258e5a135fd7ddb86a,512.8363746248941
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-0.017479645060461985
b63eff83ebc02e1bc7a73477edda3b76a05571b6,0.04670463625954266
c4a3b96cff4393b06246604527f1a558ad8b66b3,602.892326337128
dc284de80ad0db4a78bee253f995f0920e340cfa,-0.030831831739181113
45eab0d008b4971810ca4b2d7b735916d9991a9a,737.8787495714544
982fd0566d5924b506fe1477fda3513984c4c702,591.7727721205838
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,536.4402613226881
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,408.2154720579396
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-0.009014345017074798
8cadd025151167286941b7d4f113e0335e046bbb,595.8963463803465
412696b14eed4da0a81260862fbe1855d8fc75a1,0.017564768374631598
6629196865947bb489338e3fa1c9f0e56614ee72,538.8888264532994
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,301.5870508876794
bff7d200b32aa005540af908fb325a46ca9bb742,481.98934295893577
22a2734a900eec40dd32ef379894cfafe40c63c6,0.05817011000866072
edfe4f7961749b29d0bcb06933f1a8710846e116,0.17827745088506702
5d42040f9935aff1dabc32c4f5a578148138e1af,491.41926551485307
bd01964e27b0e530ca458b382b07493aeb48a2ef,437.080524356044
6588cdc7aef843b1775104bc38017bb3f808c7bc,399.301390137339
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,592.2788219986452
1d705b7b461dfd626645d5df319ab733c1c1ca73,502.7233891769356
106b58912414f794e754883865bf6e4cf68adfbc,382.99674055007887
308f5a51e95317261a7d66fa83feaf3504542cbe,5464.285447646538
973c923e39db780e329a64c6049dc85d9be17978,311.4638835085709
19dd82f8d74cf3f076d24e9985dae14d95a9318a,0.05786064757837988
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,438.383153944084
7f9879b40a268318e2a969e73156aa9df7a48c13,562.6961094838382
3060b85e8d3e20b11f4391e64c6f916cede388c5,-0.00992486731962903
866d7784ed1380003929da44f965aef9339702f9,431.7006394206075
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,426.77660153232574
032ef02de121b7ab5f2ee4ffab719f464050f862,0.021790744603687247
68040110ffe6ecacbbff5e21086c8c416132a22c,-0.029115837906448436
f66562b958e6349449b87fea0a01fab214f6ec8b,311.5331482079942
beefc7a89a2d9882e5983d80e356f8b7c23994f7,489.499554294107
82d7709a8445664e93038482fbfee478e8a40273,535.4209022939377
e3929d32c498f8e45ae326017cf7c60308880d94,598.4430448910479
9da35674034a0a1373298436fdfb2f1d840a6da2,418.08533024675626
6d980e58439452168c46e569c5671e7820d0800b,0.03533307780379667
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,440.6617301054267
2f8e05c2d702db25093589b14295ab88abf009e0,0.01812304500848505
407861b22074fd4b864404e8ef0942947c9ec7d7,0.04391415006771416
d426e04457c4fc8b4068a7da6805a7ab8e07224d,428.83232519244496
70aa6679bdb9627324f6626534a7709cdcbdb0f8,0.04556798081531375
f5c04dc290d6706af8214800e25be19129dc9f7b,362.0844559923301
cd20ace0b8fb57cecb028764042f1c7851d39507,370.360730055996
eb5f0ef501357740c2ac626bf1ce233475aa47af,453.10385114184527
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,-0.03240754783593979
383f9cdf1c3d46a2cd312345792cf74f15e4b746,565.378784707363
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,-0.03921901179519529
fe23ba819708fa369addcf9e6dcc7657cab3a96a,522.3414802638978
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,678.2793492046325
c4e415962974bee4963519523194e05c3638dd39,-0.029058668973080987
d50835b7ccba559c85daac789b52a4dd31e98eb9,0.08234183864403982
b0e8139fa43e8c764878dcd69f3548d74353d838,448.9550317770145
e023d054a9a69d221946660afd3b8cabfcd05230,0.041086409540590466
9284a89fdbdd88fe9877dad42e9984e7e2484e20,389.338890833853
f4c4cee74ce9ede036564ef9b80aba39c768e126,380.86796518396795
b1b16d232ac65293996ef45fcac75a0fca3e7325,0.03554774326212165
b8fb9eb73a9f599896d49678bdab39e07479b2ba,344.6826041537625
c04b0546f83b9eb90d11ca7597181b9ef956a80a,-0.006433234219840692
bee771ff249f080561ad1b67c3a0050a3ab89b32,479.93836866544103
b1cb99c8b63b442384c0af490ca27366e5a91489,0.05126972451525765
809ec35d37a181001a42e6340709505e78a2c577,334.82207827019334
67da0b704f0c6cc6037509ab516aaaf58fd950b0,365.98121419894403
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,390.05461165657016
4617bca8992d06315c5592eb69d2493ac7ddf543,0.008278986587236657
60290f6053f0e9a625bc9d2f699ca507e8985292,362.03109519525543
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,411.6388873493067
89d16717c0a898a0955477e778e309036aa6e584,-0.02053718112011157
151d112bc6f05c1069b4b743f73f92a08826741e,-0.03721395169585581
a90416a3b247048aaff99c5f2f88a45e2dc20046,0.024731698124574836
4dff8608a5941c894c2f71aae910da722b5b2b2d,412.03214868691794
67833093fd0fde740199378acf55c33de750736f,422.0886365829394
23c6b7ea47102c0ba28ac805a03304d515494ecd,424.30404376819376
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,0.018399847250201558
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,403.05804734400135
68b155dada9a40aafaaa7714e063a432dd8275d6,343.74028209812957
bd21086734939a7c2bc239854d12d7b8b2009fd6,0.0032897675639053004
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,765.4244501604435
04df4468d9913083f7984969a8b2892f210b4193,356.7727759409867
cc2a0d12abf9b0917d668bec85e91fafddac7c45,479.81541080313264
3c5e07f1980f7cd16cd801e5f1b4f02825274201,0.0353731863798647
e9b1849607e9d8ab47b7fc39be369805313dda59,408.7150513545034
f4908c99ff49fb68410ac0d479e7def865dbff16,-0.02229852015941524
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,-0.028829959574630602
8919315667eed33ef7df11b0dcfc40d6d69163b8,-0.022066820028217884
0adec45c06749fe632ed2304c345b14418d15871,-0.03043228593585663
95a22a438d6ae5aae37830d6a7fc74e75fc981af,409.11687068405024
27584421ac81833fb4ccf564a6fcdd4ac2b698be,488.6136955271872
e720fd525ae844a709b93fdb28f7914c48d8160d,572.2360067533375
24fa503c4c1225e71a37fe92b354c626e099cbb6,555.1752661084732
6af857c10637e8e60ee8723080d306cf45181a2f,685.5603914196483
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,-0.01351029723569923
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,479.7120703744714
fe61cad7894d78b02178a3eb5ec99ffdb5351160,0.047274884617144
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,0.04231454288000712
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,481.3293299286215
3a9507cc35b592af5172dd8ebb28cc89827e3f68,359.50371658944766
132375a118767bda43cef7d17fb9ee7e3910fda6,0.17621342497783035
551f1885fa0f60bb05f612a39cafe53130ac961e,348.9102746672969
399626499b7dfe518b8a4a57b801dae132f325db,-0.010238776530003407
cc3750ac71c85cc688659b3eb20dc112738eb623,715.4124092743774
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,428.7982830356366
9c87e30e40e82eba487a7fb0b594eb881db74389,382.0586976112703
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,-0.015589561781416541
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,452.1486075396731
f3931aca05bc6c99fe0c03619fc54098c0c515ef,0.044067829817675964
16f6526457cc7d849c2a9829efa0e021c78353f0,569.246616445882
74b0cbfbe74747c9780b564db3e624d3c19878a2,415.36968562752054
fc67a6d22a9d1beadaf42cd714789d5749800b19,396.86372084032365
d0c7acbad13d292e637f23633da232e29186e20c,372.1167584790218
b921a4ac834cc1109c06e7c1de9439c0daf16e06,522.891348950608
e31ee5529458da77ca3239ca06f64465e737e454,393.922714527809
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,0.03925877617412135
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,414.14565434675785
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,492.69402858946177
b095a86f58a41adaf4197caac4b38de0a96a4058,0.06741234217251191
05a25962f9f30d8544842ec3d79244e99d11017b,653.5196175792951
458f801c533d802e3655e9bbced52ee22826f197,368.9531872304408
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,403.51512119465144
293ffd1359a352518d31928214161b644128851e,608.0733214497681
95068b8d72613d8b51b22243060dd50a498e4dbf,553.8554122948872
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,407.35764089132357
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,473.1191247578462
758e005c28f680380e79d7935f29ce42c3b49dfe,497.49368841384694
881348d182c96239cf7f78a13cefa5adb47fb752,-0.0033913493831517157
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,537.008660400618
88bf2ee39f502979c06148c8ed9ad29b2df033a0,-0.0013634589602678979
52a23c1eb5ea201859a91a6cb70114032878f7da,294.08189739247473
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,627.3870915517903
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,-0.033131271997863435
6dccb96a95dd55aeed519fcfaf84d26493df68fe,-0.03102246564734772
ec12ea01cda3dcf0c6271ea7140c656f4774264b,377.2606260689567
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,580.1364249907272
c62671ce23840752f47d376866a2f2e0bb5a8248,-0.03835975724271937
131010225a14ea18fa1748a59efd6413fc0eb338,402.1751193583496
a2b095e8fed2a3edb2a751b5e1e71336757e278d,504.92284189666924
766e70bac5c7e88381749ba3f140e03132b0858e,353.18205363305026
92f75ecf86b6e027c977162cc4297db8d280b2be,460.3663764193556
a2b2a641336472d368c2c4b2253e9455fd58d688,-0.005842325598468759
a3af6be26868494212d438ddc80ba11e55d7261c,524.3891700215793
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,0.04090124047013047
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,-0.03278444974948262
defb13732108dd8d257e70b84e439d9020576209,555.4600834029955
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,0.041243963146919055
8120c2970d5087725caa5d3d87fcfb24155d181b,405.2790923940879
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,542.328124285001
95ced045710caddbab17dd0552eed9f15d76b4b8,685.0615177811973
629fba23b8937cd3f4ae214255cc9b01b601dc9d,0.05656859375731209
17cafdecd37633480065ba97838ed940156e0a07,518.9126264691818
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,0.029044083404572745
39342260b5d0b77e66491fa443ba490d843c00f9,-0.011900867224651205
95dbcd144e591c2694acc9bc942726784469d0f8,-0.022749613161241862
5f553236d725160fdbff443604199b293f1f44ce,483.4620364681864
869b7dfefe247dfa859db744c33c2678411dd945,462.27651639787337
4f718d14fd2f4506b47f244ff6ba9989cf256207,0.04693578059278772
c910640a6e6c25b259dfcc4990f2899245e988ca,422.96300110761865
c9210ff822feac437edffb18dda200a8f3ea1a59,482.9583145934879
e18348afecf00cc3d88f3ba48351ce1843f220a0,460.6435049335337
5954217e13179b6043acc782e102668a2612a8e4,376.38256595588695
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,452.76763176403506
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,418.3263566815281
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,0.001547248338371064
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,0.03990271304963455
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,336.7482249763156
a7275f430267de859f35ff4b68e4a276e5be7279,473.18346387261136
5d8539ebe86a27c576d5f46bcba6ba71031a0143,-0.02512570105655258
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,400.58254146758827
870a45c11058f7dfab6d067039447ce546c208b4,0.05530940166400956
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,534.2568962774427
812dad3abf68e537e7a5f58627c83daea4375233,473.7447720162955
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,-0.011948719641596045
8b9fea02641babf2396079c6edfed9abb45117bf,493.1006402594802
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,0.028097302170174865
d8788a6c3e384b392b77f519451fed79c34453a2,735.2236376336297
1e6d53083bfb60a532c211edc06a3b3122eaa340,443.8949414835743
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,-0.024496657075931228
1db27ec90efad017f1e8e8998389d75f98149663,445.05945959496154
ee22b8c134e9178600d57236685e0822b2034601,586.5666538401138
b03c5ebab160571176fd665bad3b559d23d28f4d,731.7948651272877
018c21da2ea1df6cc5d00ce480c48672c234ddb5,592.9053245823973
5a71e57629eb2d9b1281fa0acf78fc410f82233a,342.3806205654962
63add5acaf261ef36ff419c5cf3301d8b1a91b06,457.7307989817845
5b7f5fb34de0f846635830319871e2bdd06857b1,408.62301366933434
e074b29573906c0b39248900a4d73df3a44cb72f,483.4894673458361
b531258b394067bfd55762aecedc84154e145dbd,-0.005705155197341648
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,431.7038583686364
6581d33040854c49896098641bd48cca28d0bfb1,445.76118942046935
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,564.8007778769523
07333b87f6d8b5cf5c7022761b649115d184b038,-0.029058668973080987
9f92a391a271d11a1530427da3a2cfec21c57679,-0.022023632343609486
e5129f4e0fead85906b2b0ef48b253420c85060e,432.0707437735275
e6a92b275fb840ad324abb74e09a4d3517e7785a,0.03931411112406562
64a758225c8fee36cfc6a33f8ce52435bee3f22b,582.0858870494123
7866c1a752ede108330f59479ba22bbe27e24959,454.43748261832974
e2d2423c2aa3c3191363bccba383a85740b6003a,518.94547187224
e26a4055e714830a051bbd4118cb4e10cfe613f9,384.56477000033453
a2a35215a2bacc65b551efa3a17f34c5566ba27b,365.967229109233
9e53b4840e7a00693adbb1eb46654e76c8309a61,493.39202703044805
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,-0.010085171767382483
4665254e0bacb0ecb8a006903b69fa80b51490d5,470.4825902955715
64a6357ce0328ec2be2d70104169f3b044bc3e98,0.03227427594537927
166fb0fa70c428f172f3fcb85eddff4b3ca33545,481.48844057315654
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,0.0011372805297300524
766c88ba88b04bd663ed05616d542db453b12cd5,-0.02014257053472828
16ba4511e82380eebd8917142d36a7f2ca28afd9,448.0581229933826
d03bea3b98a10800cf21885099655d78156b34c9,0.03579045787323904
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,0.0401757648209737
b9ceb5058547f7ba48f2fc6323c2dad311e83349,0.048433148617861264
1605b2665d898bf88f2d12046ffc219fc98011dd,0.0557444597441778
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,409.6094101031618
2b40888cb9a0fa0aca9642febd79836b4a71723b,-0.018026637080980658
3783d0f562e9914300b98214cbf59c47df628116,418.8544165186517
6259df3d2eb137841e632a56f2f7cca3e3ff4172,445.1011300458665
89b4c8805837e713f9a730c673c222d2fe78bd69,299.07320193524544
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,678.9841532062914
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,331.43916341457003
c90b14063cc4b109019cacd40eba1359439a23a8,434.29512905054935
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,0.0011814929585621991
49412082f17170a1b1a7a0f4811fc3f84cab68d7,447.9046923873792
9f8d3b5c8003823b00814d8650478f4a4123310e,542.29082852556
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,0.044474380681516296
973f904d79c6d3556de58dd6a26972c4d1f519ac,435.0508194100296
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,576.2801997676195
236ccca2305d258085cfccd31359d025e8c2ef03,469.6186821573762
6e6e61a418676943dab9187c8c0a7c7608796ef3,0.10682218156292145
00a65504314fd5a7c062943e9b5f2a282c43c96b,0.016704630356630994
35c68cb7b68131dd4395dbaaceafc098adb26efe,501.2360544803024
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,450.9353658302794
39f3b003b013995457d88d0f976e589375ea381c,615.7980396221787
be2efc5d7aac68e406e259efd6a1383b0535d030,542.017724640706
05654f1872402567f29cb0dbd2b6a67ca962ba20,381.7816614707736
01ef84ddbd815b848e2791e31d1e1fb530af0800,406.99948842326535
c617565d917710c71fc918bbd53a980d54c98b01,-0.01594432510310629
0347f75702f7a58defa7830fd2160be814ee63d7,479.44348675705805
e9f4a7e0f743c19594d064f493acc7da5705cb97,617.6541365812213
cbc361742d9f5471b72c408c86a163a3a0babdde,481.078473324613
51a5c6236ca8dc5f31f3a163b32f27117200f21d,-0.03841637852889276
1d2002450bef0d038cfff583a8a45c1152adff4f,557.1111609951585
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,324.9602389578322
b935e46f14ef9cabe4855d768f80a882afc5bbf3,533.1963713422612
dd89be9611dd1e70f883c325c3de4bfd4beddd54,642.3656643761786
7a6f4434324d90047db1434d2218b125200749d1,606.9478432666626
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,485.7112700597336
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,625.0962693062917
b87878311a2b2974047b44213c352effc62b8ba2,-0.035319506754493295
53758d4e489f33ad1709258781c0db4fab9b5803,508.2374660347883
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,0.029902474297641604
4d1782421e1635415765058a400cbf70e2efc504,553.0280371750882
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,510.72009879096873
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,0.05392355854239866
09985e3d85e82b3a084a6854d96f6eaaab8d8273,469.8986606091433
16d75e63608ef1837ee0170830e58cb7d368a3a0,0.03329988492221165
52e6e0e10f90361c2ff44016e514330a60be586e,383.88732791425923
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,512.0030155708123
4496d0d42a729a789643e669e0f73b068777f1d7,381.3146130229924
0e62088a0bd61cefe0756a63c5af7132651e9eea,327.524788705414
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,400.5121338051309
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,424.05365925382523
c16dc22c158d28ef77c69463309bd08d7c5b6736,413.3830359023545
62f07fb05c1335d56823a296968f0052ef393852,548.2370820254488
c921879f4f48c0cc5ba092b03e62973976c85a17,419.9543270830449
47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,0.04191569348787216
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,572.3293895876574
fee103a972b59d0ccba0feb8675a40a245112360,362.3363645549429
49aafbfd3dc45435f5e1755a2e0723967d683a6c,614.3592797614058
cb4d8a04111bde60ff9e4f196f92717262918824,0.0032481202455194452
7c3a4910d03e83a50d81e96e6707d17f85205a9d,0.028559463140492302
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,633.2251641657298
65b711ff6055c05fb83d01e46da49803d9dab58f,578.2014501590979
a6edeceb9d45fdd9f131984206250b116b0b94db,594.1124837480708
6cef00b0aa918bae22743dc4934c2d853e005135,0.03095444147617204
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,382.9759780986454
0f73a216f0e2a2af8814d6faa530648df17cfe37,514.9423267526332
eca7b9fb647b11d556338ead147b829adeaee4b5,431.9679228446698
44881e8cfb00fdf360956e521c2250fba8d09d44,0.04980469657427209
e5c708d08a060f7451495235140f8ed5fc6c65e2,0.037728682565246745
9d86872c99e4afc37f1c6b01357a3128f947cd87,520.1002568752224
34e428fff9d5931c622b15ee18951f781dbc571b,426.4326413025303
6b10ac235069fa3fa257149b095e113710721781,463.6886185233685
6dd3df00297de5fc127deb03d1cb76ab9385d496,358.63770251371
f578deabf3afe98992b136729474b1ed461bd6a3,594.9644503484955
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,691.1811118305128
7271ee9d0c25df94c37e8b50b63d8cc893127247,-0.03841637852889276
e1526ef25f838eeb588fa4f3df0cc514376901e0,374.4656696762767
f2b7d6d8635b65fb4730a3860998148f83cbf92a,290.48670596701254
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,542.7719887321967
9943ea95b914e7b37549437fb292ce9608f10d41,553.8955337594037
7d93473c5e877b59586deaaf559da053dbc9a7bc,426.4290232637581
e65ba317385a51e76379f53a718b43678d468a17,403.54996426408854
cb8a7c0c876d287354b99b4480e0c5fe360583b7,495.8629389400218
259303751b8f314105e5889e30e02c3c1a887c5a,628.1463431016522
aa701809f8f15da8064b7426a090ac6911849179,-0.016174294107140278
62121076b2a2fc75f121ebb3d01af8a0f7b791be,463.6300433635596
c80f7b579f91b8d02382fe242062f2d75f271bb0,570.9280309642917
901027c8d499d895e0022de833e1a05800e0dff9,443.3632650992977
e63c018e3539baa1a5480a84bc7d83d5dd428c18,358.89257767403575
e528dded38c29bfa162f96d188ac46608a61695d,-0.001713559714932045
07c8954960c4774f911f34fc6ed6ecc80c418b3a,658.9036413283031
9e2062dc6d250c372a5bb85c607d0db2d0af88c6,-0.02746838871495539
addaffc4a499dbafbd55194706f75a50c1359f20,476.58472824348075
516d042816262622b22ebecf129efc7b4869b0b1,-0.02324382677458619
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,395.69662658538977
6aba74ebcbbdb7b9f2a4483adeb769de06403004,540.9183258259709
d3380c010e39f08a398b07639fe9f091f9d6ebad,443.99158058499785
3245e67245c8ca0c162e45db30153c4a3870b113,449.20980102041995
a6974a55b57dc4b4470715e8730c7a97bd6a91e7,-0.00993944152387884
37b44770511dcfd53cb5b84729e675c0052bec0e,461.8403743463606
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,434.6830200895592
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,349.1260838326356
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,406.13536003300356
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,330.3671908990432
526bee426ddf585c34ca727fe5fa3e4d51311317,-0.0014637103035821575
27efa149460fd0952df3acd2b9b552baf5fc5dda,409.0902759807564
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,551.202390909049
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,440.5189635543334
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,472.28302354489216
0654c8263516d72be6891a0ecca904f41c4d10b1,582.3126078070204
69a4a6042373b49e3abeb16903d90be32f41ed26,481.2923177194059
616bbfe0981ef042ee18789c4f274cd4313e978f,0.0008304999978243201
13e63a71fb77662ab84453e0c0b0719e52042682,0.051383820980736
35e66128c079d902484cba327f1d99d9a50f8e70,372.1535253667068
24507171dec4cee2f64c8819f2f0c33882138078,578.5769644193953
